CollegeCode,College,BranchCode,Branch,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1507,"Ganadipathy Tulsiâ€™s Jain Engineering College, Kaniyambadi, Vellore District 632102",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,"Ganadipathy Tulsiâ€™s Jain Engineering College, Kaniyambadi, Vellore District 632102",IT,INFORMATION TECHNOLOGY,135.0,118.5,94.0,120.0,0.0,0.0,0.0,113.0,0.0
1507,"Ganadipathy Tulsiâ€™s Jain Engineering College, Kaniyambadi, Vellore District 632102",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",CS,COMPUTER SCIENCE AND ENGINEERING,152.5,135.0,97.0,132.0,0.0,0.0,102.0,0.0,0.0
1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",IT,INFORMATION TECHNOLOGY,146.5,131.0,130.0,128.5,0.0,0.0,103.0,0.0,0.0
1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",CS,COMPUTER SCIENCE AND ENGINEERING,130.99,0.0,0.0,89.5,0.0,0.0,96.0,0.0,0.0
1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,"Ranipettai Engineering College, Thenkadappanthangal, Ranipet District 632513",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,"Ranipettai Engineering College, Thenkadappanthangal, Ranipet District 632513",CS,COMPUTER SCIENCE AND ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,"Ranipettai Engineering College, Thenkadappanthangal, Ranipet District 632513",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,"Ranipettai Engineering College, Thenkadappanthangal, Ranipet District 632513",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,"Ranipettai Engineering College, Thenkadappanthangal, Ranipet District 632513",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,"S K P Engineering College, Thiruvannamalai District 606611",CS,COMPUTER SCIENCE AND ENGINEERING,134.5,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0
1512,"S K P Engineering College, Thiruvannamalai District 606611",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,"S K P Engineering College, Thiruvannamalai District 606611",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,"S K P Engineering College, Thiruvannamalai District 606611",IT,INFORMATION TECHNOLOGY,134.0,104.0,126.0,119.5,0.0,0.0,0.0,124.5,0.0
1512,"S K P Engineering College, Thiruvannamalai District 606611",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",CS,COMPUTER SCIENCE AND ENGINEERING,122.0,91.5,0.0,0.0,0.0,0.0,90.0,0.0,0.0
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",IT,INFORMATION TECHNOLOGY,138.0,99.0,0.0,92.5,0.0,0.0,115.5,0.0,0.0
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,"Sri Nandhanam College of Engineering and Technology, Molagarampatti, Tirupattur, Vellore-635601",BT,BIO TECHNOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,"Sri Nandhanam College of Engineering and Technology, Molagarampatti, Tirupattur, Vellore-635601",CS,COMPUTER SCIENCE AND ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,"Sri Nandhanam College of Engineering and Technology, Molagarampatti, Tirupattur, Vellore-635601",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,"Sri Nandhanam College of Engineering and Technology, Molagarampatti, Tirupattur, Vellore-635601",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,"Sri Nandhanam College of Engineering and Technology, Molagarampatti, Tirupattur, Vellore-635601",MR,MARINE ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",CE,CIVIL  ENGINEERING,145.5,0.0,0.0,122.0,0.0,0.0,85.5,0.0,0.0
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",CS,COMPUTER SCIENCE AND ENGINEERING,185.92,176.0,174.05,183.0,0.0,0.0,166.0,158.885,0.0
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,176.55,167.0,131.5,164.0,0.0,0.0,146.045,125.5,161.41
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,170.5,155.5,128.5,147.5,0.0,0.0,129.5,0.0,117.5
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",ME,MECHANICAL ENGINEERING,142.0,102.0,106.5,110.5,0.0,0.0,0.0,113.0,0.0
1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",CS,COMPUTER SCIENCE AND ENGINEERING,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5
1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",IT,INFORMATION TECHNOLOGY,106.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",AE,AERONAUTICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",AU,AUTOMOBILE ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",CS,COMPUTER SCIENCE AND ENGINEERING,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",IT,INFORMATION TECHNOLOGY,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",CS,COMPUTER SCIENCE AND ENGINEERING,128.5,0.0,103.5,99.0,0.0,0.0,111.5,98.0,0.0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,103.5,0.0,102.5,91.5,0.0,0.0,96.5,88.0,0.0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",IT,INFORMATION TECHNOLOGY,132.5,0.0,119.5,98.0,0.0,0.0,108.0,106.0,0.0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,151.5,126.5,88.0,95.5,0.0,0.0,0.0,111.0,0.0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,125.5,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",CS,COMPUTER SCIENCE AND ENGINEERING,154.5,133.0,101.5,110.0,0.0,0.0,0.0,0.0,0.0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.5,111.5,0.0,93.5,0.0,0.0,0.0,0.0,0.0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",IT,INFORMATION TECHNOLOGY,160.0,131.0,138.0,112.0,0.0,0.0,80.5,0.0,0.0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",AU,AUTOMOBILE ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",CS,COMPUTER SCIENCE AND ENGINEERING,123.0,85.0,95.5,104.0,0.0,0.0,0.0,0.0,0.0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,92.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",IT,INFORMATION TECHNOLOGY,133.0,112.0,88.5,109.0,0.0,0.0,85.5,101.0,0.0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",CS,COMPUTER SCIENCE AND ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",CS,COMPUTER SCIENCE AND ENGINEERING,112.5,0.0,92.5,0.0,0.0,0.0,93.0,0.0,0.0
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",CS,COMPUTER SCIENCE AND ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",CS,COMPUTER SCIENCE AND ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,"Panimalar Engineering College Chennai City Campus, No.23, Railway Colony 2nd Street, Nelson Manickam Road, Chennai - 600029",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,167.24,154.5,152.0,147.0,0.0,0.0,109.0,0.0,0.0
1533,"Panimalar Engineering College Chennai City Campus, No.23, Railway Colony 2nd Street, Nelson Manickam Road, Chennai - 600029",CS,COMPUTER SCIENCE AND ENGINEERING,168.0,158.5,144.5,153.5,0.0,0.0,105.0,0.0,0.0
1533,"Panimalar Engineering College Chennai City Campus, No.23, Railway Colony 2nd Street, Nelson Manickam Road, Chennai - 600029",IT,INFORMATION TECHNOLOGY,168.0,156.5,0.0,157.5,0.0,0.0,111.5,0.0,0.0
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",CS,COMPUTER SCIENCE AND ENGINEERING,129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",IT,INFORMATION TECHNOLOGY,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",CE,CIVIL  ENGINEERING,181.21,173.88,171.5,171.0,0.0,0.0,162.5,143.0,157.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",CS,COMPUTER SCIENCE AND ENGINEERING,196.5,195.5,192.0,194.0,0.0,0.0,186.0,180.275,0.0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,195.5,194.5,194.5,193.0,0.0,0.0,183.5,166.755,0.0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,193.0,191.5,191.0,188.5,0.0,0.0,178.97,176.635,0.0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,192.0,189.5,188.5,185.0,0.0,0.0,172.56,150.5,0.0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IB,INDUSTRIAL BIO TECHNOLOGY,184.765,178.0,156.0,168.5,0.0,0.0,144.5,131.0,104.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IT,INFORMATION TECHNOLOGY,195.5,194.0,195.0,193.5,0.0,0.0,185.0,181.79,162.78
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,MECHANICAL ENGINEERING,185.0,180.0,174.0,175.5,0.0,0.0,154.0,142.0,168.735
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,PRODUCTION ENGINEERING,179.0,171.5,164.685,169.5,0.0,0.0,141.5,120.5,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,AUTOMOBILE ENGINEERING (SS),183.5,178.325,171.5,171.5,0.0,0.0,145.5,131.5,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,BIO TECHNOLOGY (SS),193.0,191.0,184.81,189.0,0.0,0.0,170.5,172.5,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,BIO MEDICAL ENGINEERING  (SS),192.5,190.78,187.04,186.0,0.0,0.0,168.0,167.5,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,CIVIL  ENGINEERING,193.0,191.0,185.75,184.0,0.0,0.0,172.5,180.0,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),197.5,197.0,195.5,195.5,0.0,0.0,185.5,176.535,182.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),199.5,198.5,197.0,196.5,0.0,0.0,186.0,178.0,185.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,CIVIL  ENGINEERING (SS),190.0,189.0,172.385,177.5,0.0,0.0,166.37,147.5,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,198.5,198.0,196.0,195.5,0.0,0.0,185.0,195.0,183.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,196.5,196.0,193.5,192.5,0.0,0.0,182.535,187.5,187.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),197.5,197.0,194.0,194.0,0.0,0.0,179.0,178.5,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),191.0,189.5,190.0,182.325,0.0,0.0,162.175,170.0,165.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),173.0,167.845,169.5,150.0,0.0,0.0,139.0,140.0,121.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),198.0,197.5,196.0,194.5,0.0,0.0,183.5,179.0,180.755
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),192.0,190.5,189.5,185.5,0.0,0.0,168.0,148.0,124.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,194.0,192.5,187.0,189.5,0.0,0.0,176.5,171.0,168.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),191.0,189.5,188.0,185.0,0.0,0.0,169.0,161.0,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),182.0,178.5,179.5,176.5,0.0,0.0,152.5,109.5,158.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,188.5,180.0,174.5,177.5,0.0,0.0,165.0,139.0,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),183.0,175.5,174.0,172.0,0.0,0.0,144.0,115.0,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),185.3333333,179.0,180.33,180.5,0.0,0.0,157.5,146.575,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,PRODUCTION ENGINEERING,188.5,184.5,182.5,183.955,0.0,0.0,160.0,157.0,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,PRODUCTION ENGINEERING (SANDWICH) (SS),176.5,169.5,169.5,160.0,0.0,0.0,126.5,89.5,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",RA,ROBOTICS AND AUTOMATION (SS),194.5,193.0,192.5,188.5,0.0,0.0,173.5,0.0,167.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TT,TEXTILE TECHNOLOGY (SS),170.0,164.5,166.0,158.0,0.0,0.0,140.0,0.0,0.0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TX,TEXTILE TECHNOLOGY,184.5,166.0,184.0,168.0,0.0,0.0,146.0,0.0,0.0
